euid,siteid,treatmentid,sitecode,eucode,State,ACE_mg/g,%OM_LOI,CO2_24hr,M3_Al,M3_As,M3_B,M3_Ba,AA_Ca,M3_Ca,M3_Cd,Texture_Class,M3_Co,M3_Cr,DTPA_Cu,M3_Cu,Salts_mmho/cm,DTPA_Fe,M3_Fe,AA_K,M3_K,AA_Mg,M3_Mg,DTPA_Mn,M3_Mn,M3_Mo,AA_Na,M3_Na,M3_Ni,M3_P,Olsen_P,M3_Pb,pH,M3_S,b_soc,C%_dry_combustion,N%_dry_combustion,DTPA_Zn,M3_Zn,ECEC,C_Mineralization_Pot,OC_H2O_mg/kg,H3A_IN_ppm,H3A_IP_mg/kg,H3A_NH4_mg/kg,H3A_NO3_mg/kg,H3A_OP_mg/kg,H3A_TP_mg/kg,H3A_ICAPAl,H3A_ICAPCa,H3A_ICAPCu,H3A_ICAPFe,H3A_ICAPK,H3A_ICAPMg,H3A_ICAPMn,H3A_ICAPNa,H3A_ICAPS,H3A_ICAPZn,%OM_LOI2,Buffer_pH,WEN_mg/kg,WEON_mg/kg
797,63,273,USKY02,USKY02011,Kentuky,6.020160441,3.52,40.43182309,880.686,,1.139375,50.0097,,1353.61,0.05,silt loam,0.273197,,,2.87659,0.0708,,97.6132,,193.814,,112.422,,74.5144,,,2.63937,0.356644,31.2154,,1.80922,5.25,30.89218,1.73882,1.73882,0.19581,,3.05332,8.21334012,46.7712,169,3.4,3.6,1.7,1.7,3.7,7,186.8,396,0.29,53.3,66,50,7.2,9,4,0.8,4,6.4,15,12.5
798,63,273,USKY02,USKY02012,Kentuky,5.461913341,3.15,37.53001759,744.135,,1.139375,44.9457,,1621.08,0.05,silt loam,0.343854,,,4.36748,0.0776,,93.3157,,116.293,,166.684,,87.5446,,,2.30231,0.371901,33.7103,,2.05102,5.98,31.18088,1.58964,1.58964,0.18002,,4.46077,9.802631603,39.2544,132,2.8,4.1,0.7,2.1,3.3,7,124.5,571,0.38,31.8,29,80,8.3,8,2,1.06,3.6,6.8,12.4,9.4
799,63,274,USKY02,USKY02013,Kentuky,6.902357736,4.16,53.00631348,797.393,,1.139375,36.9477,,2007,0.05,silt loam,0.403272,,,3.75397,0.0888,,114.241,,191.926,,171.308,,90.166,,,2.67122,0.399628,69.6463,,2.0446,5.8,36.94028,2.01457,2.01457,0.21515,,5.05746,11.9663002,52.547999999999995,208,3.1,12.7,1.1,2,5.8,19,162.4,615,0.25,52.8,45,75,6.9,8,3,1.08,4.5,6.9,17.8,15.2
800,63,274,USKY02,USKY02014,Kentuky,6.613289332,3.62,43.81726282,881.94,,1.139375,45.4193,,1385.21,0.05,silt loam,0.282122,,,2.58419,0.0779,,104.687,,150.525,,129.144,,78.7498,,,2.27199,0.39831,49.5073,,2.13769,5.46,31.91718,1.75003,1.75003,0.19424,,2.39173,8.398093223,47.327999999999996,155,5.6,5.7,3.3,2.2,4.1,10,171.9,439,0.26,43.4,44,59,8.5,9,3,0.6,4,6.4,13.1,9
801,63,274,USKY02,USKY02015,Kentuky,6.451862208,3.46,45.26816557,860.192,,1.139375,52.8419,,1354.2,0.05,silt loam,0.311506,,,2.78243,0.0739,,106.024,,169.076,,103.108,,96.2131,,,2.39669,0.44029,34.7124,,1.83716,5.21,31.32548,1.74938,1.74938,0.19401,,2.64754,8.074188096,43.1172,178,4.8,3.7,2.3,2.4,3.7,7,171.3,409,0.23,51.3,50,49,9.6,8,4,0.62,3.8,6.4,14.5,10.4
802,63,274,USKY02,USKY02016,Kentuky,5.916781717,3.1,41.88272584,816.37,,1.139375,50.5089,,1277.29,0.05,silt loam,0.288319,,,1.99097,0.0706,,100.74,,124.38,,92.8254,,84.2132,,,3.16396,0.431098,40.8738,,1.8524,5.47,28.35368,1.62909,1.62909,0.18359,,2.47196,7.492677813,39.184799999999996,152,6,4,2.8,3.2,3.4,7,149.7,434,0.15,40.6,38,47,9.2,9,3,0.61,3.5,6.5,13.5,8.4
803,63,275,USKY02,USKY02017,Kentuky,4.825931267,3.26,37.53001759,857.643,,1.139375,48.755,,1378.72,0.05,silt loam,0.312655,,,2.14316,0.0827,,103.416,,149.005,,112.438,,81.7349,,,2.74893,0.397497,49.2515,,1.92857,5.53,28.85898,1.47374,1.47374,0.17069,,2.0115,8.224602257,42.4212,141,7.5,6.5,2.5,5,3.8,10,162.5,442,0.16,44.7,43,55,8,9,3,0.46,3.6,6.5,13.8,7.5
804,63,275,USKY02,USKY02018,Kentuky,4.757816948,2.94,35.11184632,833.235,,1.139375,52.9629,,1387.36,0.05,silt loam,0.317864,,,1.91457,0.0812,,101.818,,133.613,,122.15,,87.9163,,,3.13128,0.379925,54.8533,,2.13269,5.52,28.80938,1.33722,1.33722,0.15372,,3.07084,8.310931383,50.181599999999996,135,5.4,7.1,1.8,3.6,3.7,11,148.2,496,0.13,37.3,41,65,8.6,9,2,0.76,3.4,6.7,14.3,9.5
805,63,275,USKY02,USKY02019,Kentuky,5.095103628,3.18,40.43182309,760.088,,1.139375,43.441,,1622.25,0.05,silt loam,0.355605,,,3.01295,0.109,,89.2743,,133.565,,149.345,,95.4092,,,2.82162,0.371817,37.0401,,2.17522,5.59,30.17488,1.53639,1.53639,0.16478,,5.10039,9.710536509,38.9412,126,8,5.9,2,6,3.5,9,138.9,561,0.22,37,35,73,8.6,9,2,1.18,3.5,6.7,15.9,8.9
806,63,275,USKY02,USKY02020,Kentuky,4.301879618,2.83,34.62821209,714.647,,1.139375,44.4983,,1624.06,0.05,silt loam,0.42368,,,4.1203,0.0906,,89.9259,,99.8547,,152.982,,100.518,,,3.77924,0.310797,30.3606,,2.11522,5.84,28.45558,1.38647,1.38647,0.15163,,3.06859,9.667620616,38.03639999999999,124,8.3,6,2.1,6.1,3.3,9,126,614,0.48,34.8,34,85,10.1,8,3,0.89,3.4,7.2,15.6,8.8
807,63,276,USKY02,USKY02021,Kentuky,5.859041252,3.77,47.68633677,812.056,,1.139375,42.4174,,1687.69,0.05,silt loam,0.284908,,,3.4756,0.1058,,90.5214,,154.023,,271.023,,68.1101,,,2.81914,0.293766,42.0107,,2.02082,5.62,32.53138,1.89965,1.89965,0.19375,,4.15038,11.1041653,49.8684,173,7.4,5.8,1.8,5.6,4.5,10,171.7,564,0.27,45.3,46,130,6.5,7,4,1.01,4.2,7.2,20.2,13.3
808,63,276,USKY02,USKY02022,Kentuky,5.900269058,3.47,51.0717765,781.667,,1.139375,41.9919,,1510.78,0.05,silt loam,0.303309,,,3.32824,0.1043,,92.5734,,160.99,,278.251,,76.3764,,,2.11606,0.334977,48.578,,2.07676,5.8,30.96278,1.63922,1.63922,0.17849,,4.52794,10.29465505,47.0844,173,7.2,5.1,2.1,5.1,4.1,9,143.5,536,0.24,33.8,51,145,7.9,8,3,1.11,3.7,7.2,20.2,12.6
809,63,276,USKY02,USKY02023,Kentuky,5.675819288,3.39,49.13723952,785.398,,1.139375,51.9708,,1464.2,0.05,silt loam,0.305145,,,2.46505,0.0881,,86.3447,,152.669,,220.011,,82.8346,,,2.09659,0.359379,26.4477,,1.93583,5.19,29.40728,1.56198,1.56198,0.16737,,3.1046,9.55500604,24.6732,156,6.2,4,2.1,4.1,3.4,7,156.3,503,0.19,42,51,116,8.8,7,3,0.89,3.6,7.2,13.6,9.1
810,63,276,USKY02,USKY02024,Kentuky,5.635004943,3.1,42.8499943,720.942,,1.139375,43.2651,,1650.08,0.05,silt loam,0.342001,,,5.05472,0.1094,,95.9709,,100.11,,249.619,,82.813,,,2.69035,0.322375,34.0197,,2.06614,6,31.18028,1.62752,1.62752,0.17216,,5.05842,10.59894881,42.455999999999996,123,7.1,4.9,2,5.2,3.3,8,129.1,585,0.47,35.2,28,126,8.6,7,3,1.23,3.4,7.2,14.1,7.6
811,64,277,USKY03,USKY03001,Kentuky,5.680731742,2.96,44.39762386,793.91,0.104165,1.139375,49.4922,,1414.17,0.05,silt loam,0.499507,,,3.94874,0.0863,,99.0844,,276.346,,132.151,,140.849,,,2.35259,0.422478,39.9858,,3.68637,5.54,27.72078,1.44336,1.44336,0.15876,,1.68904,8.890919357,86.68679999999999,159,5.3,6.7,1.6,3.6,3.6,10,121.9,968,0.15,32,100,77,12.6,9,4,0.32,3.7,7.2,15.2,11.1
812,64,277,USKY03,USKY03002,Kentuky,5.733810196,2.91,44.88125816,812.797,,1.139375,59.2785,,1386.1,0.05,silt loam,0.407554,,,4.27639,0.0936,,102.798,,353.11,,92.9741,,140.145,,,1.95623,0.48502,57.8826,,2.75944,5.44,28.87598,1.52351,1.52351,0.16512,,2.2626,8.619203402,64.83239999999999,163,5.7,8.5,2.3,3.4,3.8,12,128.5,544,0.14,31,117,48,15.4,7,3,0.36,3.8,6.7,15.7,10.7
813,64,277,USKY03,USKY03003,Kentuky,5.630434558,3.05,49.71760064,786.29,,1.139375,56.3582,,1475.45,0.05,silt loam,0.47418,,,4.09717,0.0903,,100.942,,310.904,,142.811,,149.645,,,1.6558,0.465169,59.9764,,2.91772,5.64,28.49608,1.50182,1.50182,0.15858,,1.86762,9.371732832,59.92559999999999,162,6,16.2,3,3.1,4.5,21,128.5,566,0.13,34.7,121,84,17.1,7,3,0.37,4,7.2,16.1,10.5
814,64,277,USKY03,USKY03004,Kentuky,5.310369647,3.16,44.88125816,753.349,,1.139375,49.386,,1689.3,0.05,silt loam,0.561784,,,4.85661,0.108,,95.7766,,357.136,,366.219,,175.254,,,1.79853,0.448268,75.0538,,2.92744,5.21,30.79318,1.94535,1.94535,0.19151,,2.99238,12.42188419,57.5592,143,4.5,16.8,1.5,3,3.8,21,123.1,578,0.14,30.2,104,175,13.9,7,3,0.38,4.1,7.2,13.6,9.7
815,64,278,USKY03,USKY03005,Kentuky,7.445242659,3.53,53.973582,777.887,,1.139375,51.7979,,1489.82,0.05,silt loam,0.473422,,,3.93063,0.0882,,88.4912,,149.13,,288.319,,147.234,,,2.59364,0.43179,27.5974,,3.15118,5.73,28.10778,1.69017,1.69017,0.17639,,1.81367,10.24542151,74.472,174,5.3,4.8,1.7,3.7,3.7,8,135.1,522,0.09,36.9,60,150,14.3,9,3,0.31,4.6,6.6,17.5,13
816,64,278,USKY03,USKY03006,Kentuky,5.477653767,3.16,42.8499943,754.813,,1.139375,44.6414,,1820.16,0.05,silt loam,0.496873,,,4.84357,0.1106,,90.2588,,275.93,,212.762,,144.776,,,2.88681,0.380619,36.574,,2.73592,6.13,32.75248,1.98811,1.98811,0.19881,,2.38231,11.59388158,40.5072,142,4.8,6.2,1.4,3.3,3.5,10,137.4,708,0.1,32.4,72,105,12.5,8,3,0.26,4,7.2,15.1,10.7
817,64,278,USKY03,USKY03007,Kentuky,7.605478632,3.37,44.30089705,794.572,,1.139375,45.6377,,1597.48,0.05,silt loam,0.449408,,,5.89261,0.09,,99.5652,,244.657,,206.033,,135.359,,,2.46498,0.39831,45.0273,,2.94088,5.7,33.03828,1.88372,1.88372,0.17895,,1.96656,10.34238661,60.029999999999994,182,4.2,6.9,1.4,2.7,3.9,11,137,578,0.08,33,79,104,13.3,8,3,0.25,4.7,7.2,17,11.9
818,64,278,USKY03,USKY03008,Kentuky,7.471368886,3.42,51.0717765,749.398,,1.139375,48.3401,,1605.8,0.05,silt loam,0.434661,,,3.65575,0.0898,,88.5133,,291.619,,317.08,,143.232,,,2.37746,0.407339,41.0523,,2.84335,6.19,28.68378,1.69144,1.69144,0.17177,,2.3036,11.42941179,48.6504,154,6.4,9.9,3.1,3.3,3.5,13,129.9,595,0.09,31.8,98,165,12.5,8,4,0.34,4.1,7.2,15,10.5
819,64,279,USKY03,USKY03009,Kentuky,4.363479354,2.54,25.43916143,835.081,,1.139375,60.7165,,1348.31,0.05,silt loam,0.696182,,,4.95029,0.1082,,99.2413,,205.602,,132.305,,168.328,,,2.83973,0.339399,45.4215,,2.58888,5.62,22.27668,0.94048,0.94048,0.10086,,2.41501,8.383625333,14.3028,162,4.2,11.7,1.7,2.5,3,15,172,466,0.09,44.1,85,72,13.4,9,2,0.24,3.1,7.2,13.7,11.3
820,64,279,USKY03,USKY03010,Kentuky,4.283944127,2.5,29.79186961,834.614,0.102094,1.139375,63.1847,,1256.49,0.05,silt loam,0.689792,,,3.4453,0.0475,,97.9678,,252.127,,145.057,,180.378,,,2.32434,0.355876,48.96,,2.05327,5.61,21.35908,1.01875,1.01875,0.10867,,1.51178,8.147846101,9.3264,122,4.6,12.4,2.4,2.2,3.1,16,171.9,444,0.11,45.3,94,72,14.9,8,2,0.23,3,7.2,12.2,9.1
821,64,279,USKY03,USKY03011,Kentuky,4.740244101,2.43,25.92279566,825.204,,1.139375,63.367,,1159.42,0.05,silt loam,0.575537,,,3.10433,0.0586,,95.2471,,177.552,,136.315,,180.518,,,2.25814,0.426133,45.473,,1.83029,5.61,22.47428,1.13638,1.13638,0.11276,,1.53232,7.398140327,6.786,130,5.2,10.5,2.5,2.7,3.5,14,166.2,472,0.1,41.6,65,80,19.7,9,2,0.29,3.2,7.2,13.2,9.2
822,64,279,USKY03,USKY03012,Kentuky,4.152847286,2.58,23.98825868,829.927,,1.139375,58.474,,1732.48,0.05,silt loam,0.655463,,,2.98256,0.0666,,95.0675,,201.848,,133.52,,180.71,,,3.52936,0.345578,47.0531,,2.30884,6.02,27.72788,1.21503,1.21503,0.13987,,1.71917,10.30797164,12.736799999999999,126,5.1,16.2,2.5,2.6,2.9,19,168.3,634,0.09,36.4,76,70,13.3,8,2,0.29,3.2,7.2,13,9.3
823,64,280,USKY03,USKY03013,Kentuky,5.072227671,2.58,27.85733264,860.55,,1.139375,61.2137,,1183.76,0.05,silt loam,0.616521,,,2.87797,0.0563,,99.9813,,154.832,,192.233,,169.024,,,2.96378,0.381912,39.9867,,2.22887,5.54,23.53758,1.15861,1.15861,0.12036,,1.30788,7.930635679,14.616,144,6.2,8.6,2.3,3.8,3.5,12,184.7,475,0.14,48.3,79,105,18.9,8,3,0.3,3.3,7.2,14.2,9.7
824,64,280,USKY03,USKY03014,Kentuky,4.905586539,2.73,27.37369841,811.349,0.104028,1.139375,57.4368,,1348.79,0.05,silt loam,0.656826,,,3.96757,0.064,,97.4999,,200.059,,166.226,,167.577,,,2.5917,0.354476,34.4324,,2.09945,5.75,24.92128,1.12031,1.12031,0.12941,,1.39567,8.653408501,22.202399999999997,137,6.3,7.8,2.9,3.4,3,11,180.4,446,0.12,49.7,95,85,17,8,3,0.27,3.3,7.2,14.7,10.4
825,64,280,USKY03,USKY03015,Kentuky,5.461913341,2.53,29.79186961,858.755,,1.139375,62.7461,,1142.85,0.05,silt loam,0.509802,,,2.74937,0.0606,,101.258,,179.611,,147.934,,171.725,,,2.25378,0.455156,49.086,,1.88989,5.42,24.48308,1.25084,1.25084,0.12724,,1.41162,7.417377204,32.6772,121,3.8,7.7,1.7,2.1,3.9,12,163,418,0.1,40.2,50,76,17.6,8,2,0.25,3.2,6.9,12.1,8.2
826,64,280,USKY03,USKY03016,Kentuky,4.735176912,2.93,29.79186961,815.272,,1.139375,57.5808,,1654.54,0.05,silt loam,0.695554,,,3.02504,0.0764,,93.0676,,225.728,,187.174,,177.999,,,2.68926,0.347884,39.1419,,2.26783,6.08,27.37398,1.2074,1.2074,0.11886,,2.18245,10.42296634,18.8616,151,5.1,10.7,2.2,2.9,4.6,15,172.4,580,0.08,43.5,81,109,15.9,7,3,0.46,3.4,7.2,14,10.3
831,66,282,USMI01,USMI01001,Michigan,5.232317802,1.513421053,30.95259184,1229.15,0.24152,0.32423,7.26862,,414.584,0.05,sand,0.05,,,0.528,0.0726,,98.2129,,139.138,,58.0962,,4.55521,,,2.50953,0.05,129.704,,1.59089,6.09,16.99797,1.347715718,1.347715718,0.11,,1.17617,2.924730915,7.829999999999999,92,8,17.3,3.4,4.6,3.3,21,202,284,0.14,41,72,49,4.1,12,3.3,0.46,3,7.2,14.4,7.8
832,66,282,USMI01,USMI01002,Michigan,5.031663361,1.346286765,37.23983707,1058.6,0.19282,0.25351,7.88587,,375.756,0.05,loamy sand,0.05,,,0.44128,0.0718,,86.0525,,167.55,,60.4221,,4.44341,,,2.17809,0.10216,141.486,,1.68947,6.13,16.41887,1.184553204,1.184553204,0.109,,1.63203,2.821383582,8.004,104,5.4,22.3,2.5,3,3.8,26,204,242,0.15,31,90,48,3.2,11,3.3,0.68,2.4,7.2,12.9,8.5
833,66,282,USMI01,USMI01003,Michigan,3.313274678,1.013339254,19.34536991,825.215,0.18584,0.17405,9.03324,,279.398,0.05,sand,0.15095,,,0.36887,0.0495,,87.0906,,125.326,,45.3164,,5.3463,,,2.02931,0.10107,131.605,,1.5563,6.11,10.48137,0.70304897,0.70304897,0.065,,1.08427,2.104799248,7.621199999999999,90,5.2,28.4,2.8,2.4,4.9,33,190,213,0.17,29,81,43,2.6,11,2.2,0.54,1.7,7.2,11.1,7.5
834,66,282,USMI01,USMI01004,Michigan,4.23055186,1.21806338,27.56715211,804.751,0.17124,0.26209,10.7402,,470.979,0.05,loamy sand,0.17472,,,0.53411,0.0755,,99.0772,,184.148,,76.975,,7.57479,,,2.31172,0.1087,145.494,,2.22173,6.4,13.08117,0.984415918,0.984415918,0.086,,1.90579,3.478579047,9.7788,104,8,33.4,3,5,5.7,39,181,283,0.17,32,116,60,2.9,11,2.6,0.81,2.1,7.2,16,9.5
827,66,281,USMI01,USMI01005,Michigan,6.539941709,1.678223535,31.9198603,1130.83,0.24093,0.51775,8.08009,,952.774,0.05,loamy sand,0.05,,,1.00489,0.0983,,106.125,,228.739,,110.855,,5.94839,,,3.35757,0.05,231.416,,2.15001,6.91,22.01847,1.59170524,1.59170524,0.141,,4.0209,6.288770177,10.7532,140,6.9,59.4,2.6,4.3,9.3,69,180,595,0.16,44,122,91,2.9,13,3.7,1.46,3.2,7.2,18.7,12.4
828,66,281,USMI01,USMI01006,Michigan,6.061323255,1.719521323,38.69073975,1117.65,,0.53018,6.94334,949.654,888.562,0.05,sand,0.05,,0.46,0.85408,0.122,32.46,122.642,206.48,237.823,119.984,107.999,2.24,7.99004,,8.5764,3.75,0.05,198.354,39.2662,1.83514,7.21,14.4412,1.403163542,1.403163542,0.119,2.02,3.64632,5.96890864,11.518799999999999,163,6.5,52.5,2.5,4,7.6,60,180,583,0.2,63,118,92,4.1,12,4.2,1.39,2.8,7.2,21.5,15.7
829,66,281,USMI01,USMI01007,Michigan,4.771915276,1.23031746,28.53442057,791.362,0.18925,0.43423,9.67074,,638.584,0.05,loamy sand,0.16115,,,0.6314,0.0754,,110.568,,181.321,,87.9693,,8.01167,,,2.68196,0.1037,174.04,,1.86822,6.76,14.62727,1.130265652,1.130265652,0.099,,2.41819,4.40258401,8.7348,108,5.7,57,2.6,3.1,6.4,63,175,400,0.16,45,105,72,3.5,12,2.7,1.06,3.2,7.2,13.2,8.3
830,66,281,USMI01,USMI01008,Michigan,6.385785621,1.733861151,40.6252768,743.834,0.19236,0.51675,11.1264,,926.24,0.05,loamy sand,0.19011,,,0.90707,0.1142,,144.666,,243.755,,115.422,,11.4607,,,3.45933,0.10419,194.95,,1.9156,6.95,19.25517,1.279735465,1.279735465,0.119,,3.35924,6.233103498,13.745999999999999,136,7.5,77.7,3.1,4.4,8.9,87,156,557,0.22,61,140,92,5,11,3.9,1.37,3.2,7.2,19.1,12.2
839,66,284,USMI01,USMI01009,Michigan,5.664834398,1.45,36.27256855,1115.89,,0.3061,8.30304,,475.623,0.05,loamy sand,0.05,,,0.62095,0.0615,,90.6946,,149.396,,68.9268,,4.20181,,,3.04789,0.10772,177.679,,2.21006,5.51,11.35538,1.330833516,1.330833516,0.111985179,,2.1119,3.348826453,15.694799999999999,121,6.5,33.5,2.6,3.9,4.9,38,205,360,0.16,33,112,66,2.4,12,2.9,0.94,3.3,7.2,15.7,10.1
840,66,284,USMI01,USMI01010,Michigan,4.588247267,1.23527117,29.50168909,987.358,,0.18075,7.29453,,302.546,0.05,sand,0.05,,,0.43937,0.0777,,85.7035,,94.9732,,51.5592,,4.06293,,,2.46892,0.05,146.426,,1.68532,5.83,11.10748,0.961057634,0.961057634,0.078824605,,1.57306,2.19664694,9.465599999999998,98,5.1,27.1,2.3,2.8,4,31,203,231,0.18,32,72,48,2.2,11,2.8,0.72,2.5,7.2,13.3,9.3
841,66,284,USMI01,USMI01011,Michigan,3.646712076,0.890497999,24.66534661,906.374,0.18637,0.14594,9.07145,,278.336,0.05,loamy sand,0.12723,,,0.34415,0.0474,,75.4034,,111.156,,43.2152,,5.07222,,,2.6207,0.05,109.997,,1.49241,6.03,8.16299,0.812385088,0.812385088,0.071,,1.11649,2.048217332,6.9948,90,4.6,22.9,2.4,2.2,3.7,27,185,212,0.18,27,60,42,2.3,10,1.9,0.57,1.8,7.2,11.1,7.4
842,66,284,USMI01,USMI01012,Michigan,3.931685855,1.042727273,27.08351782,777.4145,0.312107,0.5,9.18761,,415.5861,0.05,loamy sand,0.160212,0.5,,0.428868,0.061,,72.9432,,127.8841,,75.1353,,5.45395,0.5,,7.5,0.25,148.46143,,2.19948,6.31,8.29514,0.966973992,0.966973992,0.085,,1.64428,3.064575134,10.9968,87,3.2,33.7,1.2,1.9,5,39,192,247,0.16,34,93,62,2.5,11,2.2,0.76,2.1,6.8,10.6,7.8
835,66,283,USMI01,USMI01013,Michigan,5.882941013,1.841395021,37.23983707,1163.9625,0.3294,0.5,6.49774,,923.3231,0.05,sand,0.05,0.5,,0.943943,0.0908,,91.5038,,149.5071,,105.913,,6.07889,0.5,,7.5,0.25,191.67043,,1.67948,6.76,11.64844,1.277125104,1.277125104,0.11,,3.27495,5.915184241,11.309999999999999,110,7.2,48.5,3,4.2,7.2,56,180,581,0.19,53,116,98,3.1,12,3.7,1.22,3.4,7.2,15.2,8.8
836,66,283,USMI01,USMI01014,Michigan,6.649131653,1.496457399,36.75620277,1117.0125,0.383436,0.5,6.71487,,812.9631,0.05,sand,0.05,0.5,,0.944155,0.079,,111.171,,114.7311,,93.1429,,6.10739,0.5,,7.5,0.25,189.29543,,1.75083,6.82,11.50874,1.153303262,1.153303262,0.103,,2.87269,5.167797488,10.3704,113,5.2,42.3,1.7,3.4,6.2,49,180,477,0.22,64,81,79,3.1,12,3.4,1.08,3.5,7.2,15.8,10.6
837,66,283,USMI01,USMI01015,Michigan,5.354022435,1.78986755,44.01071652,820.317,,0.51905,9.85213,853.786,940.403,0.05,loamy sand,0.17712,,0.42,0.76121,0.1144,25.86,116.258,225.92,291.055,110.362,124.614,2.74,10.0652,,8.0437,3.75,0.10152,201.197,44.6404,1.80454,7.21,12.0273,1.638985043,1.638985043,0.127,2.5,3.99546,6.503064281,14.476799999999999,125,7.9,82.4,3.5,4.4,11.2,94,153,562,0.2,60,173,99,5,12,3.9,1.72,4.2,7.2,17.7,10.6
838,66,283,USMI01,USMI01016,Michigan,4.764012278,1.489298246,44.01071652,799.319,0.15568,0.38319,8.99457,,695.058,0.05,sand,0.16752,,,0.75452,0.0898,,116.555,,228.214,,92.6326,,8.78597,,,2.49625,0.05,209.497,,1.51668,7.03,16.29767,1.243266665,1.243266665,0.112,,3.85875,4.84324579,7.795199999999999,143,6.9,94.9,2.9,4,14,109,163,571,0.23,60,123,103,4.5,12,3.8,2.17,4.2,7.2,19.7,13
843,67,285,USMI02,USMI02001,Michigan,3.899818135,0.91016288,22.24717534,678.82,1.95341,0.30781,11.6155,,230.261,0.05,loamy sand,0.13907,,,4.09729,0.0481,,146.714,,106.937,,32.952,,34.1822,,,1.09836,0.22678,92.5691,,23.491,5.27,9.80698,0.813092522,0.813092522,0.068963073,,3.11332,1.704883284,8.073599999999999,73,1.9,19,1,0.8,5.1,24,181,207,1.53,54,73,46,14.1,11,3.7,1.42,1.3,6.7,6.9,6
844,67,285,USMI02,USMI02002,Michigan,2.94730258,0.698540864,18.86173561,713.938,2.08299,0.19194,8.96134,,200.347,0.05,sand,0.10826,,,3.39702,0.0396,,113.112,,72.4161,,25.9448,,16.0836,,,0.88333,0.15218,147.092,,19.2346,5.49,6.79109,0.525203363,0.525203363,0.047424686,,2.51053,1.407467776,4.2456,56,2.8,37.2,1.8,1,6.6,44,187,163,1.83,38,56,38,5,9,2.4,1.21,0.9,6.9,6.1,4.2
845,67,285,USMI02,USMI02003,Michigan,3.43900815,0.823071458,16.44356441,785.793,2.35225,0.15217,8.21483,,143.753,0.05,sand,0.10616,,,3.81888,0.0343,,119.858,,64.941,,18.9101,,18.0114,,,0.375,0.19275,137.327,,24.898,5.03,10.01188,0.674771009,0.674771009,0.058787234,,2.56215,1.044504319,4.176,53,1.9,29.1,0.8,1.1,5.5,35,202,108,1.63,41,46,25,5.8,10,2.2,1.14,1.1,6.7,7.2,5.4
846,67,285,USMI02,USMI02004,Michigan,3.601809056,1.038533773,14.70248114,705.923,2.49192,0.17538,10.7449,,306.778,0.05,sand,0.05,,,4.49762,0.0399,,122.218,,67.6713,,47.1595,,18.7144,,,0.7891,0.16653,150.921,,26.8946,5.65,7.40201,0.691444572,0.691444572,0.061523715,,2.59635,2.103835095,5.2547999999999995,57,3.1,36.4,1.6,1.5,6.8,43,185,214,2.01,41,47,46,4.6,9,1.7,1.11,1.2,6.8,7.4,5.3
851,67,287,USMI02,USMI02005,Michigan,4.726551382,1.244358974,19.53882361,726.023,2.39327,0.18962,12.0167,,211.232,0.05,loamy sand,0.12801,,,4.96055,0.0532,,152.383,,89.2058,,25.9288,,35.8728,,,0.96028,0.22185,96.4826,,28.7764,5.05,11.63478,1.062757242,1.062757242,0.088735591,,3.05404,1.505150197,8.9436,69,2.7,17.9,2.3,0.3,5,23,182,135,1.78,51,54,24,10.7,10,2.5,1.3,1.7,6.6,6.7,6.1
852,67,287,USMI02,USMI02006,Michigan,4.217458845,1.081546841,20.9897263,706.777,2.81833,0.20356,10.4174,,360.7,0.05,sand,0.10671,,,4.43345,0.0528,,117.609,,72.1748,,54.6613,,17.8527,,,0.9189,0.163,166.069,,29.0163,5.76,7.87993,0.939420105,0.939420105,0.08201912,,3.52459,2.448071378,4.489199999999999,68,3.6,39.5,1.7,1.9,7.5,47,177,218,2.26,40,38,44,5,9,1.9,1.55,1.5,6.8,9.1,6.2
853,67,287,USMI02,USMI02007,Michigan,3.709267302,0.963520887,22.92426334,716.56,1.90864,0.25188,9.17254,,246.779,0.05,sand,0.05,,,2.60601,0.0515,,88.2244,,88.8716,,41.4015,,13.5376,,,1.00027,0.13775,102.397,,18.4722,5.86,7.42472,0.740252319,0.740252319,0.064596559,,1.75142,1.811133778,5.811599999999999,67,3.7,21.7,1.9,1.8,4.2,26,181,181,1.16,30,52,42,3.5,8,1.7,0.73,1.2,6.8,9.5,6.3
854,67,287,USMI02,USMI02008,Michigan,4.494437815,0.937615948,17.60428657,679.004,2.12055,0.19058,11.136,,273.264,0.05,sand,0.05,,,4.84076,0.0428,,110.467,,58.7213,,35.1948,,19.2294,,,0.90426,0.1608,118.659,,21.4345,5.61,7.45794,0.776975369,0.776975369,0.067088261,,2.24712,1.814111456,5.742,73,2.1,29.9,0.3,1.8,6.4,36,187,212,2.51,41,40,41,6.3,9,1.9,1.07,1.4,6.8,9.1,6.3
847,67,286,USMI02,USMI02009,Michigan,6.104918088,1.215783133,19.05518932,753.195,2.48502,0.20526,12.4916,,201.817,0.10244,loamy sand,0.12874,,,5.15042,0.0557,,157.47,,101.239,,22.5056,,39.2049,,,0.99133,0.24888,102.346,,32.6442,5.1,13.14978,1.054169716,1.054169716,0.08570375,,3.26038,1.46053692,5.811599999999999,80,3.5,18.8,2.2,1.3,5.2,24,190,117,1.94,57,68,24,13.7,10,2.5,1.38,1.8,6.6,8.6,6
